longitude,latitude
39.288795,-6.813258
28.036968,-26.146144
-93.455473,41.667665
-93.455725,41.666762
-94.471237,39.159195
24.693153,59.45716
25.239697,54.723907
9.103887,45.476177
-111.952418,33.394673
100.559536,13.824855
-106.309928,31.750001
-74.013972,40.705781
-99.152562,19.628098
-99.27421,19.400262
-77.435827,39.027202
25.306727,54.63746
25.270851,54.669364
4.958827,52.354686
101.66188,2.917314
-121.954079,37.37498
4.935572,52.309485
153.0332,-27.453902
80.133915,13.060871
8.587964,50.097939
12.588295,41.909377
-77.47841,39.001795
-77.481851,39.002814
-77.483444,39.002034
-77.487214,39.003285
-77.484108,39.004182
-77.47841,39.001795
-77.459831,39.020901
-77.459125,39.020372
-77.465676,39.017522
-77.466327,39.014286
-2.971513,53.410527
-80.835538,35.221885
-74.125188,40.830886
24.707108,48.919545
30.401316,59.899711
103.701519,1.316745
8.585565,50.127174
121.022368,14.564484
121.068242,14.569766
-38.481912,-3.724437
25.120764,54.611719
35.562222,33.864976
144.875694,-37.708029
100.521613,13.905154
5.458918,51.407417
4.449031,51.875343
-3.574684,40.447968
22.670286,44.643943
12.472807,51.372686
-77.380442,38.962883
-0.08416,51.525318
6.109837,49.579747
-56.102861,-15.594931
-80.93693,35.135366
-80.766017,35.329674
-78.829017,35.84984
39.590389,-4.007737
96.129043,16.850614
8.438646,47.403303
103.860775,1.352088
114.246512,22.266098
9.16158,47.67585
-122.880416,42.332451
-106.652284,35.088555
3.588328,6.449602
-80.191391,25.945524
-68.66674,44.901994
-48.593722,-27.60075
-47.914375,-15.708703
-49.259599,-25.459035
-46.694609,-23.607136
-38.528399,-3.752937
-38.453709,-12.983643
-43.204366,-22.909934
30.317676,59.934875
-111.886948,33.27485
-38.611253,-3.830803
9.393191,0.522265
-38.539102,-3.826032
-122.293712,47.49312
-96.822079,32.958748
-96.657906,33.137525
-34.856902,-7.117382
-103.397993,20.657444
-46.811305,-23.49497
-43.221504,-22.908312
-73.632047,45.457686
-73.426622,45.56699
-44.537674,-23.003748
-34.85349,-7.117801
-51.161235,-23.313586
-95.459024,30.065987
-90.195238,38.625536
-51.129226,-29.686585
-70.57492,-33.559008
5.781152,50.928065
-47.057493,-22.904245
3.87196,43.584674
-70.848318,-33.448022
-70.655821,-33.444436
-38.458008,-3.734787
-48.519641,-27.600595
-95.36435,29.9358
-51.939992,-23.404718
5.763059,59.072683
-34.890139,-8.057746
-44.241686,-2.507399
-49.382787,-20.809693
-77.021441,-12.099418
8.428385,49.091741
8.416388,49.011213
-70.599568,-33.418421
7.020139,51.058625
-77.547069,38.778046
9.590141,45.706417
-46.717418,-23.646549
4.772861,52.282192
8.74229,50.1093
-87.640153,41.870905
-35.213605,-5.837437
10.211689,59.175563
-77.371495,38.948941
18.397755,43.857761
71.436144,51.118427
10.834971,59.938433
7.889861,58.257573
-43.178268,-22.905545
17.949268,59.40984
-119.815715,47.246308
80.593028,16.535323
77.376152,28.624843
-75.910181,45.340247
21.409796,42.004837
21.428031,41.992641
103.771729,1.462955
-114.068889,51.046944
-81.662322,30.331375
112.74282,-7.273023
103.598682,1.435272
106.832834,-6.253714
104.057849,1.130877
119.414281,-5.134783
8.478915,47.187361
-1.627098,48.124785
100.515704,13.725487
100.516202,13.86645
121.576784,25.074213
-71.30702,46.796123
-73.755405,45.486462
-97.649302,35.466482
-6.41635,53.294646
-123.103739,49.264902
18.477196,-34.037364
28.118946,-26.010556
9.447772,47.357522
-49.079004,-26.905736
-158.08691,21.334443
115.877175,-31.949601
89.650988,27.427781
121.017899,14.55664
46.64639,24.71805
37.620877,55.673646
139.766439,35.686676
106.823452,-6.237998
6.069836,50.895608
23.383323,42.673082
24.709027,59.437102
-35.736342,-9.628538
7.671782,45.088155
-84.39141,33.761505
153.03407,-27.455185
-53.808063,-29.686757
-74.052962,40.16059
-66.062245,45.271917
21.319733,46.199254
21.319003,46.174168
23.835249,44.316567
23.594142,46.757258
21.22892,45.747175
13.195175,38.157745
27.603334,47.144244
-79.521681,8.983551
-98.486791,29.429369
150.795479,-33.817341
5.037861,51.695715
5.143087,52.122761
5.932863,51.988021
20.999259,52.226759
17.925825,59.283454
17.956782,59.448549
-74.008306,40.717729
-74.573881,40.58144
8.720745,47.500881
2.218731,48.880555
-51.935422,-23.417925
80.576885,16.422679
-123.111935,49.284697
105.850707,21.018462
-76.973532,-12.094823
-87.966966,41.974047
-77.220473,38.908613
23.802314,38.039974
22.943482,40.633371
174.869687,-36.942191
4.444711,50.855455
80.255634,50.400063
100.818738,13.591247
100.622433,13.736351
100.570072,13.765529
100.550092,13.911017
-77.428691,38.934436
-111.977263,33.452061
103.871462,1.375775
-93.383825,43.633435
5.30465,50.931579
23.593616,46.771099
23.366812,42.679361
153.096127,-27.578018
-97.14578,49.893904
-46.641081,-23.580004
36.749228,-1.35008
6.327622,49.693556
-85.758047,38.245857
110.374811,1.51404
-0.634279,51.525866
-76.620065,39.291768
3.521029,50.380311
-96.657798,32.981068
-77.470655,39.019293
-77.457559,39.02489
72.998855,19.063252
4.210829,52.001194
4.209184,52.001552
-34.891558,-8.063685
14.507117,46.056976
-84.481654,33.925548
12.367818,55.667728
-74.04094,4.680663
-117.836821,33.684675
-84.581852,33.744326
-88.094656,41.802407
-96.68326,33.094894
-96.87274,32.911684
-77.453284,39.021941
30.511353,50.445421
-38.462636,-3.734736
-94.580005,39.13335
20.398723,44.811291
-0.018273,51.4946
4.399495,51.264077
73.866068,18.604032
80.278869,13.068351
80.167437,13.132032
88.392964,22.588218
78.377811,17.441478
77.725643,12.98123
77.237609,28.5414
77.240201,28.541514
77.208372,28.629954
72.831062,19.021325
115.86819,-31.95009
151.125301,-33.785125
28.278459,-26.074142
151.206146,-33.880536
151.127275,-33.780842
-48.426014,-1.362778
104.92752,11.548006
103.875089,1.376119
-9.098127,38.747404
80.55841,16.421067
23.775938,61.497788
4.888465,45.740044
115.183362,-8.636464
-79.412275,43.641667
21.01981,52.223397
39.2422,-6.7695
29.014039,41.076145
-122.247527,47.420627
23.401498,42.67572
24.775753,60.203959
20.920738,52.189965
-96.768421,33.015681
-51.204482,-30.029477
-82.943999,40.123627
-66.05873,18.43004
5.765145,53.204849
5.760613,53.192575
-86.821129,33.49959
112.769502,-7.316056
57.49181,-20.245227
-76.606434,39.287345
10.03825,53.550998
144.773648,-37.800397
150.881654,-33.799327
-66.097022,18.465015
-76.97314,-12.087361
-50.103436,-25.089498
-96.832308,46.864784
126.8907,37.580228
7.028807,51.528185
72.901441,19.109353
-3.62408,40.433899
8.48535,50.063868
69.272965,41.29756
103.722566,1.32578
6.791128,52.267645
-87.941522,41.845343
174.762611,-36.882762
172.635694,-43.531858
26.26399,50.61275
-63.625857,44.655879
-117.419213,47.658366
-84.423585,33.731803
-46.777232,-23.492259
-46.777232,-23.492259
-46.777232,-23.492259
37.721089,55.736262
-1.499937,12.304813
-82.992615,39.966878
4.871514,45.771937
139.767782,35.687803
8.350287,49.42065
8.360248,49.42591
12.837561,48.032333
110.394697,-7.778945
115.188406,-8.681289
-77.470655,39.019293
126.879733,37.482096
-1.15645,37.97101
-90.621185,41.548129
-92.330614,42.488836
-81.640921,38.353138
47.974857,29.368048
47.974857,29.368048
112.74313,-7.272863
8.585565,50.127174
-111.89881,33.345546
-96.676434,33.009295
-112.110606,33.658881
88.449542,22.582097
9.97477,53.64479
-122.927173,45.55717
24.023731,49.836957
-97.258448,32.988738
-80.836747,35.222101
90.404047,23.793831
29.103938,37.738157
77.662274,12.839551
77.757878,13.038333
104.048442,1.118673
69.271252,41.315984
36.813223,-1.299937
-56.076266,-15.568165
-93.212181,37.231398
-123.029619,49.259393
51.437444,25.325315
-76.977432,-12.12544
20.465182,44.800421
-53.459599,-24.954365
8.76863,53.08495
82.924549,55.033007
13.197341,-8.958489
87.116379,53.769587
24.877708,60.215932
138.589214,-34.923252
106.824488,-6.238475
107.089244,-6.299731
107.089244,-6.299731
107.089244,-6.299731
14.557774,46.094644
8.307292,47.060198
28.825876,40.993582
-73.80085,45.475074
-49.232784,-25.447474
10.79209,52.42821
-38.551995,-3.781599
6.001603,52.24703
-3.605486,40.565558
4.063736,49.235186
-54.620926,-20.470631
-95.417308,29.943078
-96.373773,30.674256
-110.95415,32.1723
-81.522183,41.057108
26.118948,44.490023
-76.852414,-12.294672
-96.819412,32.800748
-1.500107,55.016869
-1.500107,55.016869
39.725644,47.295856
-54.598336,-20.447784
2.208056,48.783672
114.274638,22.293004
103.893284,1.339068
114.206078,22.389451
-100.277833,20.556925
-86.013927,40.045407
-112.009445,33.41601
-84.387735,33.775499
26.12429,44.392699
11.330275,46.48192
-79.384128,43.644672
-81.629367,41.133097
-38.362818,-12.904138
8.495221,55.510081
15.278608,-4.316695
-122.67918,45.521056
114.136576,22.367627
-76.679891,39.213809
-80.835313,35.222114
-80.927807,35.173088
-122.34811,47.619446
114.109711,22.374362
151.1893,-33.918198
4.686739,52.290393
145.184961,-37.948203
106.786656,-6.591422
35.313241,36.975934
-106.648933,35.084508
-73.80085,45.475074
-106.653315,35.09252
9.73827,47.488633
103.891678,1.323963
90.401628,23.791599
-112.053638,33.298287
-118.368733,33.889248
-121.97175,37.377388
-87.640966,41.86255
151.194672,-33.872342
-74.926933,11.022045
4.936938,51.576174
35.214124,31.9176
139.792362,35.639737
-87.957678,41.99418
-96.844732,33.021668
-96.853694,32.980107
-60.705592,2.819289
-78.482787,-0.175776
-84.18862,9.935204
4.414574,51.263067
107.081975,-6.30895
106.718643,-6.27672
60.644975,56.824749
106.824102,-6.238765
-80.354555,25.787849
106.789977,-6.110029
17.143474,60.676748
78.341596,17.418749
12.49799,56.916063
-94.577558,39.136878
-94.578645,39.137389
-121.328535,44.047402
9.696225,4.056759
103.970622,1.372745
12.30131,51.33973
13.61844,52.51407
25.986021,44.442196
-1.762567,53.795297
144.834149,13.51582
11.991916,57.745114
28.138418,-25.930536
149.13536,-35.2085
-85.672784,42.825389
-83.235001,42.467035
-83.133589,40.093185
-118.304002,33.850864
-43.44514,-22.99121
12.519543,55.784385
-81.379455,28.534496
16.982936,51.111927
-106.652526,35.088935
8.583001,50.128106
114.135528,22.368466
-71.080419,42.377932
-68.084857,-16.544947
106.862581,-6.215262
-116.794444,47.700339
8.887672,47.562428
-113.996727,51.087137
-73.745578,45.488966
12.503993,41.66855
-122.99724,49.254309
31.020704,30.067903
-84.391243,33.755851
-119.811358,39.522999
-77.031169,38.903404
-118.235929,34.058703
104.936884,11.544565
2.230662,41.427287
104.899243,11.564379
114.274434,22.286761
8.768254,53.084146
73.023588,19.108213
73.024444,19.109778
30.493162,50.492695
176.136227,-37.683274
174.782895,-41.295002
172.545222,-43.523518
7.418903,51.535359
106.824078,-6.238649
28.932303,41.037555
-93.625422,41.585529
-116.310153,43.60801
-71.526944,-16.38768
72.890391,19.114685
72.890391,19.114685
4.7167,52.384502
44.787114,41.723259
14.203892,40.968273
-21.876754,64.135893
33.435044,49.128041
-21.873351,64.133258
4.36895,50.822938
106.824436,-6.239711
39.700135,-4.042095
28.163056,-25.91459
10.885255,59.935366
-123.092459,44.050388
-101.839148,35.205583
-90.482459,41.550323
-121.309509,44.060152
-0.196388,5.60706
127.1245,37.413489
73.11336,18.996228
6.820988,52.216301
9.726006,4.059685
11.512948,3.86758
25.468253,65.012644
8.463413,47.483401
-3.647835,40.535051
-34.91045,-8.055171
-121.956248,37.378892
-96.711986,32.96547
-70.698888,-33.356628
16.976879,52.378181
16.928119,52.401079
-123.111602,49.284512
103.702268,1.31683
75.872266,22.685824
4.448025,51.953104
5.104366,52.018332
106.824227,-6.238456
9.038363,45.475395
121.020161,14.539221
123.906754,10.331047
-104.762172,39.762718
57.49181,-20.245227
6.955457,49.240384
98.686657,3.569934
20.923171,44.014742
-74.142495,4.751808
-84.425652,33.734567
-87.920916,41.854051
-93.25458,44.971408
-86.172235,39.759374
-118.255358,34.047948
-117.842407,33.687905
-111.885259,33.273916
-111.90496,40.481315
-111.904275,40.480867
109.24472,-7.412956
-48.08321,-15.83465
35.010403,29.532079
30.53927,50.45026
26.058284,44.484116
103.76285,1.460311
27.981643,45.276552
9.653239,52.906968
-34.907091,-8.114813
121.01753,14.646129
106.816077,-6.202663
112.745216,-7.2762
-49.254228,-25.434845
13.08283,47.706159
-76.964486,39.05867
-51.171375,-29.165828
-88.217055,41.772203
-51.182641,-30.027268
30.399424,50.433039
30.41337,50.49087
30.468758,50.431435
-89.654297,21.039473
100.613932,13.756468
-66.807136,10.492982
-0.611387,44.89582
28.140551,-25.920656
135.510335,34.669801
14.532491,50.063937
107.611376,-6.916764
126.879733,37.482096
81.329452,21.206439
35.126177,47.845672
3.430645,6.455857
77.038164,28.468586
77.081353,28.629393
72.969051,19.203306
73.12922,19.240091
24.0128,49.829184
17.341271,62.394687
-1.498477,12.315818
20.923171,44.014742
21.474948,41.995087
-46.725456,-23.653242
-47.910974,-15.789087
-47.885663,-15.788525
-51.1911,-30.034458
-49.281141,-25.424768
-73.564564,45.498905
-121.961738,37.365431
125.546787,7.056101
-48.340503,-10.182018
-48.334105,-10.21677
32.694135,0.358071
-123.108702,49.283527
-37.068584,-10.944059
-48.453077,-1.316392
-48.490851,-1.452889
-43.937308,-19.919973
-43.923669,-19.942111
3.415752,6.410497
-47.957295,-15.8029
-47.869808,-15.783974
-47.914375,-15.708703
-47.947875,-15.797577
-47.057459,-22.900974
-47.062779,-22.817439
-53.45063,-24.987764
-53.444846,-24.94549
-51.183052,-29.168144
-49.257395,-25.417061
-49.272183,-25.413608
-70.704955,-33.337316
-48.499814,-27.587402
-48.633269,-27.608476
-38.453857,-3.741857
-49.26442,-16.714439
-51.203821,-23.326811
-51.954833,-29.44453
-93.436798,44.97197
24.170101,56.991349
-60.014328,-3.120493
-60.008626,-3.089192
-51.208078,-30.02912
-51.184129,-30.023646
-43.188142,-22.900642
-53.718371,-29.721549
-46.721256,-23.56174
-46.677678,-23.599544
-46.728887,-23.648726
-46.712391,-23.632891
-46.685078,-23.59912
-46.689351,-23.574408
-46.646687,-23.563686
-46.690693,-23.592622
-40.296617,-20.313323
-40.308272,-20.311241
2.032896,41.324942
-96.403951,42.498104
166.469873,-22.247677
-96.821074,32.801347
26.799279,46.291668
78.050387,30.32434
80.277952,26.49773
81.012758,26.867327
-70.701603,-33.297395
-89.737403,30.287098
74.342492,31.475643
8.773821,53.076886
11.014413,49.454129
106.824549,-6.239071
-70.261202,43.657789
8.58628,50.097357
106.820428,-6.235005
101.448132,0.524983
90.386276,23.751135
115.796417,-31.955087
144.935552,-37.832704
20.35375,44.86075
3.234204,51.16641
26.996475,49.441563
135.503243,34.698469
16.80333,41.109552
174.764026,-36.854203
-0.00339,51.507041
100.651745,13.663254
-60.023892,-3.138094
106.8144,-6.61435
151.185033,-33.819344
144.865473,-37.803671
-85.513729,32.601054
-68.099568,-38.952432
-60.643041,-32.945365
-62.275343,-38.693755
-68.845426,-32.883969
-60.703588,-31.634623
-57.942618,-34.908034
-57.546243,-37.997176
-55.887794,-27.434592
-71.24169,-41.124884
-65.039215,-42.764453
-66.341561,-33.291035
-60.949997,-34.585269
-60.439673,-26.789357
-65.324644,-24.179446
-59.138734,-37.328708
-58.982843,-27.464967
-62.993928,-40.809048
-65.391845,-24.73996
-69.251912,-51.622093
-64.481686,-32.625751
-60.565484,-33.896871
-58.794308,-34.447653
-88.01368,41.988567
104.055194,1.130722
106.811076,-6.610119
-82.995994,39.963183
-60.01181,-3.115364
151.841681,-27.537233
24.561308,59.386898
115.916069,-32.059655
-116.290797,43.579984
115.275916,-8.640168
13.197341,-8.958489
13.370207,52.440344
100.778057,13.609313
88.436278,22.569577
-2.296669,53.504022
-1.631011,47.231464
3.15676,50.700168
-76.508399,3.446868
-62.823252,17.907106
114.938569,4.893903
23.369257,42.656338
23.369257,42.656338
12.629473,41.932742
39.138468,21.746348
150.83814,-33.817281
150.83814,-33.817281
150.83814,-33.817281
150.83814,-33.817281
135.530897,34.693246
-60.012623,-3.106199
121.059179,14.264356
-43.214564,-22.904367
81.012758,26.867327
123.931728,10.336793
125.6104,7.072801
-87.85877,41.928621
174.663258,-36.611672
174.636853,-36.803028
13.61756,52.513685
-84.453611,33.895445
106.864,-6.25159
-40.270879,-20.221521
8.6568,50.00253
140.104687,35.800503
138.531462,-34.908936
106.816168,-6.210889
106.786144,-6.290823
106.825258,-6.239248
28.671267,41.048791
83.370172,26.755813
-70.655784,-33.444046
-71.083703,-34.429019
152.898655,-27.681733
87.86958,23.249819
87.345851,23.518222
73.17325,22.31036
77.081243,28.494032
75.86528,22.752445
77.361843,23.301266
72.51403,23.041238
91.786092,26.185805
88.392604,22.588914
9.71927,47.553064
-73.992722,5.012069
72.897744,19.121328
72.998648,19.063309
73.825736,15.500517
20.848805,52.210771
80.248444,13.00609
80.278493,13.069292
77.381149,28.620251
-73.869447,45.44577
-73.565488,45.502357
-79.384228,43.644639
-79.384055,43.64743
-79.53699,43.601368
-79.23974,43.820682
-79.670164,44.337608
73.515076,4.177914
-122.676541,45.261026
119.44173,-5.136896
85.110078,25.628102
110.71923,-7.541058
51.453699,25.238965
12.335009,41.787652
13.2251,55.716839
3.498124,6.424183
-70.649189,-33.43542
-70.689108,-33.387962
28.861046,40.982473
106.174048,-6.11942
104.748297,-2.951569
73.173267,22.31034
4.504025,50.873683
4.504025,50.873683
-51.214206,-30.020302
105.283458,-5.402546
110.374564,-7.781889
103.604559,-1.612567
101.44471,0.53647
101.368507,0.433267
107.616148,-6.920441
-88.634104,37.09402
-51.120506,-29.985864
-51.207881,-30.029201
6.527313,53.244613
107.089244,-6.299731
101.396559,0.470118
18.638972,54.383947
18.459429,54.459223
-89.584721,40.738991
-93.631042,41.5879
76.97974,10.996028
-59.976028,-3.004277
72.819144,21.181279
70.790579,22.293421
72.525576,23.074645
73.754627,20.002902
79.085532,21.142105
81.656264,21.225554
79.909205,23.182624
85.896562,20.466632
101.049255,13.443015
100.539009,13.725144
7.737083,48.520417
4.45416,50.881447
-124.28091,42.051179
107.254362,-6.404877
107.254362,-6.404877
6.195148,52.238674
6.025796,52.200471
4.86353,52.395257
-2.324106,53.46131
-38.618587,-3.739784
135,-82.862752
80.219345,12.826015
100.524121,13.734963
-43.353842,-22.799883
135,-82.862752
22.868155,40.65723
-34.916676,-8.053432
80.219345,12.826015
29.088364,40.268007
106.877179,-6.441178
78.343068,17.461865
85.833282,20.272076
76.768877,30.719931
76.948057,8.498169
75.833388,30.901902
85.324759,23.351496
75.58285,31.320923
25.574114,-33.9508
78.355122,17.459932
8.640094,50.196109
79.413517,28.354371
36.889166,-1.332149
100.57305,13.75161
120.281537,23.100495
120.608322,24.204137
120.995793,24.782524
73.024247,19.171907
121.036511,14.45675
8.90048,44.408474
-91.115571,30.452287
29.061631,40.258739
-46.777629,-23.49128
-74.107237,4.657618
106.824443,-6.238125
106.828136,-6.255894
121.434,30.99
-43.99296,-19.998807
-44.062243,-19.931735
-51.051317,-29.992443
12.54552,55.676358
151.131858,-33.786752
107.616701,-6.922041
110.37514,-7.78236
77.48342,28.55235
5.406428,51.475777
-75.573769,6.216228
-74.155782,4.671921
-44.024492,-19.929073
106.690627,-6.159053
114.272624,22.285605
8.727571,47.503127
-3.624212,40.439748
6.113522,49.504919
6.113522,49.504919
112.74282,-7.273023
115.205088,-8.678272
112.648076,-7.943487
8.918518,44.42589
112.414072,-7.432079
-3.623048,40.438822
-58.790645,-34.632822
13.704345,51.008853
107.201313,-6.373337
-111.887967,40.511814
77.441273,28.675216
77.284699,28.639031
11.005389,49.45367
-73.048431,-36.815773
14.245272,40.832179
100.632435,13.757295
100.547893,13.731617
2.352084,48.92817
-122.866777,45.546391
-87.954079,43.044331
100.286772,5.325826
-80.333581,25.793318
-51.198149,-30.002768
-47.891871,-15.796123
-71.558436,-33.135779
-8.815555,37.935144
90.407997,23.770507
2.209191,48.78425
30.268295,59.913072
18.099234,59.335552
-9.240992,38.718661
-81.695218,38.366315
14.321438,41.0664
138.607879,-34.925645
-2.308577,53.476918
-123.111935,49.284697
144.807371,13.500799
106.833808,-6.227258
-73.146839,44.448637
24.33744,42.19168
26.526461,43.532612
24.617276,43.413485
85.31964,27.691452
4.209414,52.001434
55.1867,25.0265
67,24.8607
-89.640447,20.953323
8.25,53.14
13.795287,45.689061
-66.105707,18.416445
18.679126,-33.907319
110.419645,-7.019279
106.867617,-6.243484
12.631848,41.931345
-54.628016,-25.500688
-74.008306,40.717729
-54.610666,-25.51386
106.75631,-6.217649
114.617483,-3.337613
116.861696,-1.220361
115.218488,-8.655012
24.024308,49.859642
101.651829,2.904539
107.178214,-6.375721
-93.625422,41.585529
-94.712431,38.986502
139.786182,35.691021
-59.022318,-34.102757
-72.596044,-38.742672
-121.969463,37.375358
-72.577032,42.110287
106.835222,-6.213875
13.73231,51.03888
-149.890871,61.208966
-40.390571,-20.336156
-70.611168,19.340213
112.748766,-7.266309
90.235979,24.064969
28.1984,-26.1562
72.890131,19.114468
77.43574,28.594001
139.747749,35.632661
-77.452284,39.024202
11.768818,48.158529
28.942803,47.061825
28.761177,47.042599
-3.658841,40.467654
-3.659262,40.464784
106.822789,-6.234898
39.21251,21.46466
46.80735,24.9016
-82.68065,37.596989
106.171641,-6.117541
72.892808,19.113556
-70.872931,-53.046676
26.26392,50.612729
145.133113,-37.918486
151.191425,-33.818723
106.82375,-6.238342
121.081342,14.268688
126.893997,37.599421
23.848593,56.975473
26.534331,55.872285
21.002174,56.513365
21.56719,57.39304
126.887341,37.479416
121.577749,25.062689
-78.726568,35.78812
27.899987,43.225225
96.112857,16.842829
-76.150348,43.050221
30.510077,50.445416
30.33271,50.46436
-75.163734,39.962369
18.011313,59.275306
-54.63157,-25.407054
105.3481,37.64
120.255127,30.2098
121.8613,30.988
